Código;Município;1970;1975;1980;1985;1996;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010
2700508;Barra de Santo Antônio;19526.38865;21472.10485;46523.55848;54798.56509;24572.4247;40030.92073;46599.28145;44654.13405;42792.72562;42285.73466;48289.95781;51917.25924;54718.23201;24579.73343;26276.23229;25745.22108;27344.84162
2700607;Barra de São Miguel;2942.69621;4576.661365;12158.68541;29523.47288;16312.81286;37931.14617;41773.87153;38445.37634;40386.68619;43756.89968;46319.53568;46632.94492;45518.31671;21728.5542;22044.85894;22930.4991;23157.10359
2700706;Batalha;80312.43158;47692.64849;47459.51306;74524.00873;56033.79157;93017.55321;97463.75474;103428.3726;90991.46285;93387.35312;85815.00143;80164.38494;69281.20473;34201.18118;38100.89098;32024.58425;32846.6194
2700805;Belém;5754.272384;12707.35337;11280.39985;10235.37839;47076.42729;18720.03605;19673.36283;18962.52616;17951.27166;18334.39582;19079.42677;19380.04576;19849.46154;8698.980266;9168.751337;9452.682395;9379.823319
2700904;Belo Monte;56135.93534;14789.91973;9783.043885;57408.40276;17765.10688;29233.27487;31686.59387;36150.49399;33583.70222;32278.79136;29623.14849;28477.63799;27606.08734;20051.29725;13079.55983;14793.55073;15426.18752
2701001;Boca da Mata;59708.16249;56874.61088;142771.1265;214764.2051;129631.9209;142677.9597;160253.7029;159864.017;172018.0314;170537.1521;171696.43;171592.5818;167066.2635;51150.62496;67013.7974;73655.73881;73203.1846
2701100;Branquinha;23736.7338;24826.3962;26595.48775;28333.7473;27612.80792;39871.79554;42989.02356;49221.66113;37230.28326;35891.72116;36448.34342;40317.786;41264.22245;18823.37632;19222.25041;20322.28676;19577.6576
2701209;Cacimbinhas;13115.83699;32376.59036;29233.63047;30872.7875;34248.40679;37450.60463;42696.1825;40944.94449;36266.77209;31901.49147;33573.59537;36675.77444;36228.13318;17116.89134;19271.86587;18988.21648;19192.0305
2701308;Cajueiro;44916.02021;54586.73675;58661.86584;49558.98531;52168.51552;63920.78171;70616.95978;69147.55328;72653.38584;84051.16943;77072.08287;83760.67897;84711.42712;29713.28394;38403.39762;37593.86964;38252.82447
2701357;Campestre;;;;;;17717.34969;29950.64112;46730.24252;26053.46898;33906.06083;22166.219;21375.38174;23243.95955;10721.8881;11386.53707;12463.63615;12586.7676
2701407;Campo Alegre;19830.98402;51567.11085;115153.1732;40314.3528;178533.8249;144365.1177;165388.4942;181307.5198;187924.5858;205057.4635;202275.3775;219467.6231;211552.788;64552.26452;80147.35072;88146.69104;93701.34865
2701506;Campo Grande;5921.121558;15353.29562;15398.10105;29200.27141;16250.84338;27624.33121;29837.81823;29280.09146;25444.18251;26399.86427;27889.70892;29482.88001;30247.90923;14383.59825;15255.77651;15636.78394;15083.20813
2701605;Canapi;6769.437258;25364.34715;24300.017;40559.1456;26292.73408;36478.70531;45409.78084;41611.87702;38167.1163;33984.08475;35713.21459;42375.71226;45124.31463;23040.34891;26309.73889;25792.64907;26555.6752
2701704;Capela;44035.29543;102880.0715;107761.6841;104327.0677;52137.11518;74698.483;87093.39948;87853.72626;91562.55683;78509.02001;83036.1853;77614.12818;76684.91939;34381.9191;35138.98253;35319.21157;37273.62901
2701803;Carneiros;2711.902085;6615.387247;8647.019573;10193.49405;9772.000904;15229.95734;15134.41668;16128.90769;22689.95766;16310.46451;19449.619;20438.82318;21326.44277;11136.58315;11717.09511;11982.33761;12263.94525
2701902;Chã Preta;11190.84028;12010.8416;14471.22207;16873.33492;18394.47273;23623.57714;26839.54403;33407.15471;27339.22262;24393.68974;26203.04618;27901.15517;28331.4423;13071.53045;13076.02086;13016.52965;14311.04725
2702009;Coité do Nóia;16192.1459;21539.05001;19085.22155;38376.50718;19408.19667;33131.34507;41020.89197;39408.41902;34465.39134;33102.2919;30967.81182;33743.46996;33281.17279;14942.54203;16597.20617;15169.80671;16016.88816
2702108;Colônia Leopoldina;31441.67656;45665.46905;58686.82543;3607.248975;66753.38248;91593.75379;94892.08459;97840.1302;90126.71186;108626.8362;116402.646;120775.59;92541.25486;40059.82322;51620.03211;51509.18938;49945.28821
2702207;Coqueiro Seco;3189.784297;3632.990913;9557.239952;13449.55563;22459.50806;16262.78944;17255.06843;18074.74221;17030.10773;16315.26837;17330.95432;18124.14916;19106.84966;8939.709583;9274.162648;9551.891359;10048.02517
2702306;Coruripe;81687.40287;204912.0655;348556.7311;629914.4485;523280.0026;495403.5295;527064.0252;560254.384;604224.1972;730744.2233;651238.5623;626507.4187;610336.9526;237642.3706;233052.8997;223823.427;240529.3679
2702355;Craíbas;;;;49522.2131;34778.82041;61436.06183;73384.73243;60060.82492;67460.36804;59514.21493;60769.86664;63158.71225;63725.40986;32374.99941;36858.12752;35528.71045;36934.93937
2702405;Delmiro Gouveia;93628.92384;160755.7142;156516.4684;177801.6965;97782.86745;240823.1361;236327.879;216973.5691;262162.9543;271320.681;295203.331;278522.3369;287531.206;147282.4108;137923.3105;133355.8113;139753.297
2702504;Dois Riachos;9543.147149;10775.0816;17460.66171;20745.42081;32608.52723;30323.92625;30616.62078;30250.62455;31509.03924;28900.72925;30827.41022;33070.87;36405.42081;16104.03751;17019.88458;16959.63371;16842.94855
2702553;Estrela de Alagoas;;;;;37196.02134;36088.82749;39305.37819;40362.75521;40669.90219;38689.78403;40879.82834;44653.28061;45994.86344;21296.49156;22690.94384;23649.5731;25146.9395
2702603;Feira Grande;23483.82609;34505.74231;62130.30216;73502.02348;40743.49652;61856.79107;74642.84149;72456.55329;70619.28243;65959.55225;58677.18652;61188.21216;59658.46358;29658.48735;32464.03659;32397.37338;34357.65114
2702702;Feliz Deserto;1976.762954;4291.307486;7593.945507;14869.46067;14135.55112;14492.03383;17268.86822;17943.86961;29871.76613;27096.58635;30324.05467;35913.2512;42087.22899;20620.91605;21671.63656;16462.49895;16497.21923
2702801;Flexeiras;41855.20529;65701.25332;46108.60715;113967.5589;42944.27863;47972.05873;50284.50026;52066.02816;44737.63597;44375.90421;39782.19061;41304.67226;42927.55203;18944.90005;21109.94137;22038.84455;22935.42475
2702900;Girau do Ponciano;66627.15816;52034.63423;79462.89823;89584.17282;56528.13118;117729.3477;137482.948;132948.6641;143849.5052;105349.0789;104664.7303;101675.8304;102654.6395;49354.88805;54858.5491;53963.22841;57513.99039
2703007;Ibateguara;20779.3394;18174.68922;29805.80296;2054.470844;30588.0007;38711.6814;47184.41275;48863.87553;47719.19009;40266.10434;43429.63731;47898.19706;48496.17673;24802.20637;26931.8031;27275.57191;26944.79827
2703106;Igaci;11286.38476;54787.06248;46521.15201;38855.73808;48014.76463;67928.29445;73229.74939;75182.96561;74063.8711;69396.55108;76453.81578;80401.98292;82970.79287;37550.31803;39588.93557;39347.51911;41648.52078
2703205;Igreja Nova;10647.03505;39823.39902;44412.30411;62487.60651;74994.38049;113344.9118;129441.6343;142233.3388;148450.1899;174732.9634;176306.7378;185342.9483;145883.0287;76261.23209;83767.32647;62669.46909;63985.2374
2703304;Inhapi;4850.613384;20442.71993;21430.26439;24971.139;21276.62844;37601.50501;48759.63273;44577.91164;41651.7915;36444.62565;38284.32116;44197.46171;43929.28129;20228.38917;22423.94182;23699.51417;26133.63781
2703403;Jacaré dos Homens;8639.573689;7940.112916;10457.55818;18509.87732;20479.24318;33041.45377;38150.771;41152.41496;33183.81713;26189.78681;26861.3587;26006.87159;32538.07503;15038.09177;16024.6482;14924.6248;14211.36325
2703502;Jacuípe;15338.75493;17688.74011;21151.57056;32018.82129;33630.47493;37063.74734;39646.29393;39777.81257;27006.64173;27269.18542;26647.86655;27804.16634;26843.37745;11813.83419;12970.60178;14173.95372;14657.34145
2703601;Japaratinga;5131.777604;6450.912874;10493.46856;74511.45541;35175.74078;33759.11801;37036.17262;40908.96715;30322.15976;27251.40534;26477.49502;26527.5722;29045.35883;13818.22995;13977.38576;14746.2256;15172.31587
